index,nature,culture,traffic,sleep,food,shopping,inform,conv,kind,active,cost,busy,avg,city,Cluster
170,1.0,0.5,0.75,0.75,1.0,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,0.25,0.6666666666666666,서울특별시 중구,1
171,0.75,0.75,0.5,1.0,0.75,0.75,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,서울특별시 중구,2
172,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.9999999999999999,0.6666666666666666,0.75,0.75,1.0,0.6666666666666666,서울특별시 중구,0
173,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9999999999999999,0.9999999999999999,0.5,0.5,1.0,0.9999999999999999,서울특별시 중구,0
174,0.5,0.5,0.75,0.75,0.75,1.0,0.5,0.33333333333333337,0.33333333333333337,0.5,0.75,0.75,0.6666666666666666,서울특별시 중구,1
175,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.5,0.6666666666666666,서울특별시 중구,2
176,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,서울특별시 중구,2
177,0.5,0.5,0.75,0.5,0.5,0.25,0.5,0.33333333333333337,0.0,0.5,0.5,0.5,0.33333333333333337,서울특별시 중구,1
178,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.75,0.25,0.5,0.6666666666666666,서울특별시 중구,1
179,1.0,0.5,0.75,0.75,1.0,0.5,0.75,0.9999999999999999,0.9999999999999999,0.5,0.5,0.25,0.6666666666666666,서울특별시 중구,2
180,0.5,0.5,1.0,0.75,0.75,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.75,1.0,0.6666666666666666,서울특별시 중구,2
181,0.75,1.0,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,0.6666666666666666,서울특별시 중구,1
182,1.0,1.0,0.75,0.75,0.75,0.5,1.0,0.6666666666666666,0.9999999999999999,0.75,0.5,0.5,0.6666666666666666,서울특별시 중구,2
183,1.0,0.5,0.75,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.5,1.0,0.75,0.9999999999999999,서울특별시 중구,0
184,0.75,0.5,1.0,0.75,0.75,0.75,0.75,0.6666666666666666,0.33333333333333337,0.5,0.75,1.0,0.6666666666666666,서울특별시 중구,2
185,0.75,0.5,0.75,0.75,0.75,0.5,0.75,0.9999999999999999,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,서울특별시 중구,2
186,0.75,0.5,0.75,1.0,1.0,0.5,0.75,0.6666666666666666,0.9999999999999999,0.75,0.5,0.75,0.9999999999999999,서울특별시 중구,2
187,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.6666666666666666,0.33333333333333337,0.75,0.5,0.75,0.6666666666666666,서울특별시 용산구,1
188,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.9999999999999999,0.9999999999999999,0.75,0.75,0.75,0.6666666666666666,서울특별시 용산구,0
189,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.9999999999999999,0.33333333333333337,0.5,1.0,1.0,0.9999999999999999,서울특별시 용산구,2
190,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,서울특별시 용산구,2
191,1.0,0.5,0.5,1.0,0.75,1.0,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.5,0.9999999999999999,서울특별시 용산구,2
192,1.0,0.75,0.75,1.0,1.0,0.5,0.5,0.33333333333333337,0.6666666666666666,0.5,0.75,1.0,0.9999999999999999,서울특별시 용산구,2
193,0.75,1.0,1.0,0.75,1.0,1.0,0.75,0.9999999999999999,0.9999999999999999,0.75,1.0,1.0,0.6666666666666666,서울특별시 용산구,0
194,0.75,0.5,0.75,1.0,0.5,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,0.75,0.9999999999999999,서울특별시 용산구,1
195,0.75,0.75,0.5,0.75,0.75,0.75,1.0,0.9999999999999999,0.9999999999999999,0.75,0.25,0.25,0.6666666666666666,서울특별시 용산구,2
196,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,서울특별시 용산구,2
197,0.75,1.0,0.25,0.75,0.75,1.0,0.5,0.9999999999999999,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,서울특별시 용산구,2
198,0.5,0.5,1.0,0.75,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,서울특별시 용산구,2
199,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,서울특별시 용산구,1
200,1.0,1.0,0.5,1.0,0.5,0.75,1.0,0.9999999999999999,0.9999999999999999,0.5,1.0,0.75,0.9999999999999999,서울특별시 용산구,0
201,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.9999999999999999,0.9999999999999999,0.5,1.0,1.0,0.9999999999999999,서울특별시 용산구,0
202,0.75,0.5,0.75,1.0,0.5,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,0.75,0.9999999999999999,서울특별시 용산구,1
203,1.0,0.75,0.75,0.75,1.0,0.75,0.75,0.9999999999999999,0.6666666666666666,0.5,0.75,1.0,0.9999999999999999,서울특별시 용산구,0
204,1.0,0.5,1.0,0.75,1.0,0.75,1.0,0.9999999999999999,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,서울특별시 용산구,0
205,0.5,0.5,0.5,1.0,0.75,0.75,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,서울특별시 용산구,1
206,0.75,0.5,1.0,0.75,0.75,0.75,1.0,0.9999999999999999,0.6666666666666666,1.0,0.5,0.25,0.6666666666666666,서울특별시 용산구,2
207,0.75,0.5,0.5,0.75,0.75,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.75,0.6666666666666666,서울특별시 용산구,1
208,1.0,0.5,0.5,0.75,0.75,1.0,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,서울특별시 용산구,2
209,0.75,1.0,0.75,1.0,1.0,0.75,1.0,0.9999999999999999,0.9999999999999999,0.75,1.0,1.0,0.6666666666666666,서울특별시 용산구,0
210,1.0,0.5,0.75,0.75,1.0,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,0.25,0.6666666666666666,서울특별시 용산구,1
211,0.5,0.5,0.5,1.0,0.75,1.0,0.75,0.6666666666666666,0.9999999999999999,0.75,0.75,0.5,0.9999999999999999,서울특별시 용산구,2
212,0.75,1.0,0.75,0.75,0.5,0.75,0.75,0.6666666666666666,0.33333333333333337,0.75,0.75,0.75,0.6666666666666666,서울특별시 용산구,2
213,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.6666666666666666,0.33333333333333337,0.5,0.75,0.5,0.6666666666666666,서울특별시 용산구,1
214,1.0,0.5,0.25,1.0,0.75,0.75,0.75,0.9999999999999999,0.33333333333333337,0.5,0.25,0.25,0.9999999999999999,서울특별시 용산구,1
215,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.6666666666666666,0.33333333333333337,0.5,0.75,0.75,0.6666666666666666,서울특별시 용산구,1
216,0.75,0.75,0.5,0.75,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,서울특별시 용산구,2
217,0.75,0.5,1.0,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,서울특별시 용산구,2
218,0.75,0.75,0.5,0.75,0.75,1.0,0.75,0.6666666666666666,0.6666666666666666,0.5,1.0,0.75,0.6666666666666666,서울특별시 용산구,2
219,0.75,0.5,0.25,0.75,0.75,0.75,1.0,0.9999999999999999,0.9999999999999999,0.5,0.5,0.25,0.6666666666666666,서울특별시 용산구,2
220,0.75,0.75,1.0,0.75,0.75,0.75,0.5,0.6666666666666666,0.6666666666666666,0.75,0.5,0.75,0.6666666666666666,서울특별시 용산구,2
221,0.75,0.75,0.75,0.75,1.0,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,서울특별시 용산구,2
222,1.0,0.5,1.0,1.0,1.0,0.75,1.0,0.9999999999999999,0.9999999999999999,0.5,1.0,1.0,0.6666666666666666,서울특별시 용산구,0
223,1.0,0.5,0.75,0.75,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,서울특별시 용산구,2
224,0.75,1.0,0.25,0.75,0.75,0.75,0.5,0.6666666666666666,0.9999999999999999,0.5,0.5,0.5,0.6666666666666666,서울특별시 용산구,2
225,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.9999999999999999,0.6666666666666666,1.0,0.75,1.0,0.9999999999999999,서울특별시 용산구,0
226,0.75,0.5,0.75,0.75,0.75,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,서울특별시 용산구,1
227,1.0,0.75,0.75,0.75,0.75,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.75,0.5,0.6666666666666666,서울특별시 용산구,2
228,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,서울특별시 용산구,1
229,0.75,0.75,0.5,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,서울특별시 용산구,1
230,1.0,1.0,0.5,1.0,0.5,0.75,1.0,0.9999999999999999,0.9999999999999999,0.5,1.0,0.75,0.9999999999999999,서울특별시 용산구,0
231,0.75,0.5,0.75,0.75,0.75,1.0,0.75,0.9999999999999999,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,서울특별시 용산구,1
232,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.6666666666666666,0.33333333333333337,0.75,0.75,0.75,0.6666666666666666,서울특별시 용산구,1
233,0.5,0.5,0.5,0.75,1.0,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.25,0.5,0.6666666666666666,서울특별시 용산구,1
234,0.75,1.0,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,서울특별시 성동구,2
235,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.9999999999999999,1.0,0.75,0.75,0.6666666666666666,서울특별시 성동구,2
236,0.5,0.5,0.75,0.75,0.75,0.75,0.5,0.6666666666666666,0.9999999999999999,0.75,1.0,0.75,0.6666666666666666,서울특별시 성동구,2
237,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.6666666666666666,0.33333333333333337,0.5,0.75,0.5,0.6666666666666666,서울특별시 성동구,1
238,0.75,0.75,0.5,0.75,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.5,0.75,0.6666666666666666,서울특별시 성동구,2
239,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,서울특별시 성동구,2
240,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.6666666666666666,0.33333333333333337,0.5,0.5,0.75,0.6666666666666666,서울특별시 성동구,1
241,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.33333333333333337,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,서울특별시 성동구,1
242,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.9999999999999999,서울특별시 광진구,1
243,0.5,0.5,0.25,0.75,0.75,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,서울특별시 광진구,1
244,1.0,0.75,0.75,1.0,0.75,0.75,0.75,0.6666666666666666,0.33333333333333337,0.75,0.5,0.75,0.9999999999999999,서울특별시 광진구,2
245,0.75,0.5,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,서울특별시 광진구,1
246,0.75,0.5,0.5,0.5,0.75,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.75,0.5,0.33333333333333337,서울특별시 광진구,1
247,1.0,1.0,1.0,0.75,1.0,0.75,1.0,0.9999999999999999,0.9999999999999999,1.0,0.75,0.75,0.6666666666666666,서울특별시 광진구,0
248,0.5,1.0,0.75,0.75,0.75,0.75,0.5,0.9999999999999999,0.9999999999999999,0.5,1.0,0.75,0.6666666666666666,서울특별시 광진구,2
249,1.0,0.5,1.0,0.75,1.0,0.5,0.5,0.6666666666666666,0.9999999999999999,0.5,0.75,0.75,0.6666666666666666,서울특별시 광진구,2
250,1.0,0.5,1.0,1.0,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.9999999999999999,서울특별시 광진구,0
251,0.75,0.75,0.75,0.5,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.33333333333333337,서울특별시 광진구,1
252,1.0,0.75,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,서울특별시 광진구,2
253,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,서울특별시 광진구,2
254,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.6666666666666666,0.33333333333333337,0.5,0.25,0.5,0.33333333333333337,서울특별시 광진구,1
255,0.5,1.0,1.0,1.0,0.75,0.5,1.0,0.9999999999999999,0.9999999999999999,0.5,0.5,0.75,0.9999999999999999,서울특별시 광진구,0
256,1.0,1.0,0.75,1.0,0.75,0.75,1.0,0.9999999999999999,0.6666666666666666,1.0,1.0,0.75,0.6666666666666666,서울특별시 광진구,0
257,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.9999999999999999,0.9999999999999999,1.0,0.75,1.0,0.6666666666666666,서울특별시 광진구,0
258,1.0,0.5,1.0,1.0,0.75,1.0,0.75,0.9999999999999999,0.9999999999999999,1.0,0.75,0.75,0.9999999999999999,서울특별시 광진구,0
259,0.75,0.75,0.5,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,서울특별시 광진구,1
260,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,서울특별시 광진구,2
261,1.0,0.5,1.0,0.75,1.0,0.75,1.0,0.9999999999999999,0.6666666666666666,0.5,1.0,0.75,0.6666666666666666,서울특별시 광진구,0
262,0.5,0.25,0.0,0.75,0.5,0.75,1.0,0.9999999999999999,0.9999999999999999,1.0,0.0,0.0,0.6666666666666666,서울특별시 광진구,1
263,1.0,1.0,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,서울특별시 광진구,2
264,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.9999999999999999,0.9999999999999999,1.0,1.0,0.5,0.9999999999999999,서울특별시 동대문구,0
265,1.0,1.0,0.75,0.75,0.75,1.0,0.75,0.6666666666666666,0.9999999999999999,0.75,0.75,1.0,0.6666666666666666,서울특별시 동대문구,0
266,0.75,0.5,0.75,0.75,0.75,0.5,0.5,0.33333333333333337,0.33333333333333337,0.25,0.5,0.75,0.6666666666666666,서울특별시 동대문구,1
267,0.75,0.5,1.0,0.75,0.5,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,서울특별시 동대문구,1
268,0.75,0.75,0.75,0.5,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.33333333333333337,서울특별시 동대문구,1
269,0.5,0.5,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.25,0.6666666666666666,서울특별시 동대문구,1
270,0.75,0.5,0.5,0.75,0.75,0.75,0.5,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,서울특별시 동대문구,1
271,0.75,0.75,1.0,0.75,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.5,0.75,0.5,0.6666666666666666,서울특별시 동대문구,2
272,0.75,1.0,0.25,0.75,0.75,0.75,0.5,0.6666666666666666,0.9999999999999999,0.5,0.5,0.5,0.6666666666666666,서울특별시 동대문구,2
273,0.5,0.5,0.25,0.5,0.75,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.33333333333333337,서울특별시 중랑구,1
274,0.75,0.5,1.0,0.75,0.75,0.75,0.75,0.33333333333333337,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,서울특별시 성북구,2
275,0.75,0.75,0.75,0.75,1.0,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,서울특별시 성북구,2
276,0.75,1.0,0.75,0.75,0.5,0.75,0.75,0.6666666666666666,0.33333333333333337,0.75,0.75,0.75,0.6666666666666666,서울특별시 성북구,2
277,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,서울특별시 성북구,2
278,1.0,0.5,1.0,1.0,1.0,0.5,0.75,0.6666666666666666,0.9999999999999999,0.5,0.75,1.0,0.9999999999999999,서울특별시 강북구,0
279,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.33333333333333337,0.33333333333333337,0.5,0.75,0.25,0.6666666666666666,서울특별시 강북구,1
280,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,서울특별시 강북구,1
281,0.75,0.75,0.75,0.5,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.33333333333333337,서울특별시 강북구,1
282,1.0,0.75,0.75,1.0,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.9999999999999999,서울특별시 강북구,2
283,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.33333333333333337,서울특별시 강북구,1
284,1.0,1.0,0.25,0.75,0.75,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.75,0.0,0.6666666666666666,서울특별시 강북구,1
285,0.75,0.75,0.5,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,서울특별시 도봉구,2
286,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,서울특별시 도봉구,2
287,0.75,0.75,0.5,0.75,0.75,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,서울특별시 도봉구,1
288,1.0,0.5,0.75,0.75,0.75,0.5,0.75,0.9999999999999999,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,서울특별시 도봉구,2
289,1.0,0.75,0.75,0.75,0.75,0.5,1.0,0.9999999999999999,0.33333333333333337,0.5,0.75,0.75,0.6666666666666666,서울특별시 도봉구,2
290,0.75,0.5,0.25,0.75,0.75,0.75,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,0.25,0.6666666666666666,서울특별시 도봉구,1
291,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.9999999999999999,0.6666666666666666,0.75,0.75,1.0,0.6666666666666666,서울특별시 도봉구,0
292,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.5,0.75,0.6666666666666666,서울특별시 도봉구,2
293,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.9999999999999999,서울특별시 도봉구,2
294,0.75,0.75,1.0,0.75,0.75,0.75,0.5,0.6666666666666666,0.6666666666666666,0.75,0.5,0.75,0.6666666666666666,서울특별시 도봉구,2
295,1.0,1.0,0.25,0.75,0.75,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.75,0.0,0.6666666666666666,서울특별시 도봉구,1
296,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.5,0.6666666666666666,서울특별시 도봉구,2
297,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,서울특별시 도봉구,1
298,1.0,0.75,0.75,1.0,0.75,0.5,1.0,0.9999999999999999,0.9999999999999999,0.75,0.25,0.75,0.9999999999999999,서울특별시 도봉구,2
299,1.0,0.5,0.75,0.5,0.5,0.5,0.5,0.33333333333333337,0.6666666666666666,0.5,0.75,0.75,0.33333333333333337,서울특별시 도봉구,1
300,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.75,0.6666666666666666,서울특별시 노원구,1
301,0.75,0.5,0.75,0.75,0.75,0.5,0.5,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,서울특별시 노원구,1
302,1.0,0.75,0.75,1.0,0.5,1.0,1.0,0.33333333333333337,0.6666666666666666,1.0,1.0,1.0,0.9999999999999999,서울특별시 노원구,0
303,0.5,0.25,0.0,0.75,0.5,0.75,1.0,0.9999999999999999,0.9999999999999999,1.0,0.0,0.0,0.6666666666666666,서울특별시 노원구,1
304,0.75,0.5,0.75,0.75,1.0,0.5,0.75,0.9999999999999999,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,서울특별시 노원구,2
305,1.0,0.75,0.75,1.0,0.75,0.75,0.75,0.6666666666666666,0.33333333333333337,0.75,0.5,0.75,0.9999999999999999,서울특별시 노원구,2
306,0.75,0.5,0.75,0.75,1.0,0.75,0.75,0.9999999999999999,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,서울특별시 노원구,2
307,0.75,0.5,0.75,1.0,0.75,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.9999999999999999,서울특별시 노원구,2
308,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,서울특별시 노원구,1
309,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,서울특별시 노원구,2
310,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,0.6666666666666666,서울특별시 노원구,1
311,0.5,0.25,0.0,0.75,0.5,0.75,1.0,0.9999999999999999,0.9999999999999999,1.0,0.0,0.0,0.6666666666666666,서울특별시 노원구,1
312,0.5,0.25,0.0,0.75,0.5,0.75,1.0,0.9999999999999999,0.9999999999999999,1.0,0.0,0.0,0.6666666666666666,서울특별시 노원구,1
313,1.0,0.75,0.75,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,서울특별시 은평구,2
314,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.33333333333333337,서울특별시 은평구,1
315,1.0,0.5,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,서울특별시 은평구,2
316,0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,0.5,0.6666666666666666,서울특별시 은평구,1
317,1.0,0.75,0.75,1.0,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.75,0.5,0.75,0.9999999999999999,서울특별시 은평구,2
318,1.0,0.5,0.75,1.0,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.9999999999999999,서울특별시 은평구,2
319,0.75,1.0,0.75,0.75,0.75,0.5,0.75,0.9999999999999999,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,서울특별시 은평구,2
320,1.0,1.0,0.75,1.0,0.75,0.5,0.75,0.33333333333333337,0.6666666666666666,0.5,0.75,0.75,0.9999999999999999,서울특별시 은평구,2
321,1.0,1.0,0.75,1.0,0.75,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.75,0.9999999999999999,서울특별시 은평구,2
322,0.75,0.5,1.0,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,서울특별시 은평구,2
323,1.0,0.75,0.75,1.0,0.75,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.25,0.75,0.9999999999999999,서울특별시 은평구,2
324,0.75,0.5,0.75,1.0,1.0,0.5,0.75,0.6666666666666666,0.9999999999999999,0.75,0.5,0.75,0.9999999999999999,서울특별시 서대문구,2
325,0.75,0.5,0.75,0.75,0.75,0.5,0.75,0.9999999999999999,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,서울특별시 서대문구,2
326,0.75,0.5,0.75,0.75,0.75,0.5,0.5,0.0,0.33333333333333337,0.5,0.5,0.75,0.6666666666666666,서울특별시 서대문구,1
327,0.5,0.5,1.0,0.75,0.75,0.75,0.75,0.6666666666666666,0.9999999999999999,0.5,0.5,1.0,0.6666666666666666,서울특별시 서대문구,2
328,0.75,0.75,0.5,1.0,0.75,0.75,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.6666666666666666,서울특별시 서대문구,2
329,0.75,0.75,0.5,0.75,0.75,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,서울특별시 서대문구,1
330,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,서울특별시 서대문구,2
331,0.75,1.0,0.75,0.75,0.75,0.5,0.5,0.9999999999999999,0.6666666666666666,0.75,0.75,1.0,0.6666666666666666,서울특별시 서대문구,2
332,0.75,0.5,0.75,0.75,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,서울특별시 서대문구,2
333,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.6666666666666666,0.33333333333333337,0.5,0.5,0.25,0.33333333333333337,서울특별시 서대문구,1
334,0.75,0.5,0.5,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,서울특별시 서대문구,2
335,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.33333333333333337,0.33333333333333337,0.5,0.75,0.25,0.6666666666666666,서울특별시 서대문구,1
336,1.0,0.5,0.75,0.75,1.0,0.75,0.75,0.9999999999999999,0.6666666666666666,0.75,0.75,1.0,0.6666666666666666,서울특별시 서대문구,0
