index,자연,음식,레포츠,역사,테마파크,휴식,예술,도심,가족,장소
2991,1,1,0,1,0,1,1,0,0,붉은오름 사려니숲길
2992,1,1,0,0,1,1,0,0,0,붉은오름 사려니숲길
2993,1,1,0,0,1,1,0,1,0,붉은오름 사려니숲길
2994,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
2995,0,0,0,0,0,0,0,0,1,붉은오름 사려니숲길
2996,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
2997,1,1,0,0,1,1,0,0,0,붉은오름 사려니숲길
2998,0,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
2999,1,1,0,0,0,0,0,0,0,붉은오름 사려니숲길
3000,1,1,0,0,1,0,0,0,0,붉은오름 사려니숲길
3001,0,1,0,0,1,1,0,1,0,붉은오름 사려니숲길
3002,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3003,1,1,0,0,0,0,0,1,0,붉은오름 사려니숲길
3004,1,1,0,0,1,1,0,1,0,붉은오름 사려니숲길
3005,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3006,1,1,0,0,1,1,0,1,0,붉은오름 사려니숲길
3007,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3008,1,0,0,0,0,1,0,0,1,붉은오름 사려니숲길
3009,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3010,1,1,0,0,1,1,0,0,0,붉은오름 사려니숲길
3011,1,1,0,1,1,0,0,0,0,붉은오름 사려니숲길
3012,1,0,0,0,1,1,0,0,0,붉은오름 사려니숲길
3013,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3014,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3015,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3016,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3017,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3018,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3019,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3020,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3021,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3022,1,0,0,0,0,1,0,0,1,붉은오름 사려니숲길
3023,1,1,1,0,1,1,0,0,0,붉은오름 사려니숲길
3024,1,1,0,0,1,1,0,1,0,붉은오름 사려니숲길
3025,1,1,0,0,0,1,0,1,0,붉은오름 사려니숲길
3026,1,1,0,0,0,1,0,1,0,붉은오름 사려니숲길
3027,1,1,0,0,1,0,0,0,0,붉은오름 사려니숲길
3028,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3029,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3030,1,1,0,0,0,1,1,0,0,붉은오름 사려니숲길
3031,1,1,0,0,0,1,1,1,0,붉은오름 사려니숲길
3032,0,0,0,0,0,0,0,0,0,붉은오름 사려니숲길
3033,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3034,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3035,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3036,1,0,0,0,1,0,0,1,0,붉은오름 사려니숲길
3037,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3038,1,1,0,0,1,1,0,1,0,붉은오름 사려니숲길
3039,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3040,1,1,0,0,1,1,1,0,0,붉은오름 사려니숲길
3041,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3042,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3043,1,0,0,0,0,1,0,1,0,붉은오름 사려니숲길
3044,1,1,0,1,0,1,0,0,0,붉은오름 사려니숲길
3045,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3046,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3047,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3048,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3049,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3050,1,1,0,0,0,0,0,1,0,붉은오름 사려니숲길
3051,1,1,0,0,1,0,1,0,0,붉은오름 사려니숲길
3052,1,0,0,0,1,1,0,0,0,붉은오름 사려니숲길
3053,1,0,0,0,0,0,0,0,0,붉은오름 사려니숲길
3054,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3055,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3056,1,1,0,0,0,1,0,1,0,붉은오름 사려니숲길
3057,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3058,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3059,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3060,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3061,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3062,0,1,0,0,1,0,0,0,0,붉은오름 사려니숲길
3063,0,1,1,0,0,0,0,0,0,붉은오름 사려니숲길
3064,1,0,0,1,0,1,0,0,0,붉은오름 사려니숲길
3065,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3066,0,0,0,0,0,1,0,1,0,붉은오름 사려니숲길
3067,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3068,1,0,0,0,0,1,0,1,0,붉은오름 사려니숲길
3069,1,1,0,0,1,0,1,0,0,붉은오름 사려니숲길
3070,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3071,1,1,0,0,0,0,0,0,0,붉은오름 사려니숲길
3072,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3073,1,1,1,0,0,0,1,0,0,붉은오름 사려니숲길
3074,1,1,1,1,0,1,1,1,0,붉은오름 사려니숲길
3075,1,1,0,0,0,1,0,1,0,붉은오름 사려니숲길
3076,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3077,0,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3078,1,1,0,0,1,0,0,0,0,붉은오름 사려니숲길
3079,1,1,0,0,0,1,0,1,0,붉은오름 사려니숲길
3080,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3081,1,1,0,0,1,0,0,0,0,붉은오름 사려니숲길
3082,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3083,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3084,1,1,0,0,1,1,0,0,0,붉은오름 사려니숲길
3085,1,1,0,0,0,0,0,0,0,붉은오름 사려니숲길
3086,1,1,0,0,1,1,0,0,0,붉은오름 사려니숲길
3087,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3088,1,1,0,0,0,0,0,0,0,붉은오름 사려니숲길
3089,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3090,1,1,0,1,0,0,0,0,0,붉은오름 사려니숲길
3091,1,0,0,0,0,0,0,0,0,붉은오름 사려니숲길
3092,1,0,0,1,0,1,0,0,0,붉은오름 사려니숲길
3093,1,1,0,1,0,0,1,0,1,붉은오름 사려니숲길
3094,1,1,1,0,0,1,0,0,0,붉은오름 사려니숲길
3095,1,1,0,1,1,0,0,0,0,붉은오름 사려니숲길
3096,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3097,1,1,0,0,1,0,0,0,0,붉은오름 사려니숲길
3098,1,1,1,0,0,0,0,0,0,붉은오름 사려니숲길
3099,1,1,0,0,1,0,0,0,0,붉은오름 사려니숲길
3100,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3101,1,1,0,0,0,1,0,1,0,붉은오름 사려니숲길
3102,1,1,0,1,0,1,0,0,0,붉은오름 사려니숲길
3103,1,1,0,0,0,1,0,1,0,붉은오름 사려니숲길
3104,1,1,1,0,1,1,0,0,0,붉은오름 사려니숲길
3105,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3106,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3107,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3108,1,1,1,0,1,1,0,0,0,붉은오름 사려니숲길
3109,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3110,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3111,1,0,0,0,0,1,0,1,0,붉은오름 사려니숲길
3112,1,1,0,0,0,0,0,0,0,붉은오름 사려니숲길
3113,1,1,1,0,1,1,0,0,0,붉은오름 사려니숲길
3114,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3115,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3116,1,0,0,0,0,0,0,0,0,붉은오름 사려니숲길
3117,0,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3118,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3119,1,1,0,0,1,1,0,1,0,붉은오름 사려니숲길
3120,1,1,0,1,1,1,0,0,0,붉은오름 사려니숲길
3121,1,1,0,0,0,1,0,1,0,붉은오름 사려니숲길
3122,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3123,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3124,1,1,0,1,1,1,1,0,0,붉은오름 사려니숲길
3125,1,1,0,1,0,1,1,0,0,붉은오름 사려니숲길
3126,1,1,1,1,1,1,1,0,0,붉은오름 사려니숲길
3127,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3128,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3129,1,1,0,1,0,0,1,0,0,붉은오름 사려니숲길
3130,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3131,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3132,1,0,1,0,0,1,0,0,0,붉은오름 사려니숲길
3133,1,1,0,0,1,1,1,0,0,붉은오름 사려니숲길
3134,0,0,0,0,0,1,0,1,0,붉은오름 사려니숲길
3135,1,1,0,1,1,1,0,0,0,붉은오름 사려니숲길
3136,1,1,0,0,1,1,0,0,0,붉은오름 사려니숲길
3137,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3138,1,0,1,0,0,1,0,0,0,붉은오름 사려니숲길
3139,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3140,1,1,0,0,0,0,0,1,0,붉은오름 사려니숲길
3141,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3142,1,0,0,0,0,0,0,0,0,붉은오름 사려니숲길
3143,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3144,1,0,0,0,0,1,0,0,1,붉은오름 사려니숲길
3145,1,1,0,1,0,1,0,0,0,붉은오름 사려니숲길
3146,1,1,0,0,0,0,0,0,0,붉은오름 사려니숲길
3147,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3148,1,1,0,0,0,0,0,0,0,붉은오름 사려니숲길
3149,1,0,0,0,1,1,0,0,0,붉은오름 사려니숲길
3150,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3151,0,0,0,0,0,1,0,0,1,붉은오름 사려니숲길
3152,0,0,1,0,0,1,0,0,0,붉은오름 사려니숲길
3153,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3154,1,1,0,0,1,1,0,0,0,붉은오름 사려니숲길
3155,1,1,0,0,1,1,1,1,0,붉은오름 사려니숲길
3156,1,1,0,0,1,0,0,0,1,붉은오름 사려니숲길
3157,1,0,1,0,0,1,0,0,0,붉은오름 사려니숲길
3158,1,0,0,0,0,0,0,0,0,붉은오름 사려니숲길
3159,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3160,1,1,0,1,1,1,1,0,0,붉은오름 사려니숲길
3161,1,1,0,1,0,1,0,0,0,붉은오름 사려니숲길
3162,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3163,0,0,0,0,1,0,1,0,0,붉은오름 사려니숲길
3164,1,1,1,0,0,1,0,0,0,붉은오름 사려니숲길
3165,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3166,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3167,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3168,1,1,0,0,0,0,0,0,0,붉은오름 사려니숲길
3169,1,0,0,0,1,0,0,0,0,붉은오름 사려니숲길
3170,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3171,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3172,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3173,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3174,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3175,0,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3176,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3177,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3178,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3179,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3180,1,1,0,0,1,0,0,0,0,붉은오름 사려니숲길
3181,0,0,0,0,0,0,0,0,0,붉은오름 사려니숲길
3182,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3183,1,0,0,1,1,0,0,0,0,붉은오름 사려니숲길
3184,1,1,0,1,0,0,0,0,0,붉은오름 사려니숲길
3185,1,0,0,1,1,0,0,0,0,붉은오름 사려니숲길
3186,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3187,1,0,0,0,0,1,1,0,0,붉은오름 사려니숲길
3188,1,1,0,0,0,0,0,0,0,붉은오름 사려니숲길
3189,0,0,0,0,0,1,0,1,0,붉은오름 사려니숲길
3190,1,1,0,0,0,0,0,1,0,붉은오름 사려니숲길
3191,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3192,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3193,1,0,0,0,0,1,0,1,0,붉은오름 사려니숲길
3194,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3195,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3196,1,0,0,0,0,1,1,0,0,붉은오름 사려니숲길
3197,0,0,1,0,0,0,0,0,0,붉은오름 사려니숲길
3198,1,0,0,0,1,1,0,0,0,붉은오름 사려니숲길
3199,0,0,1,0,0,0,0,0,0,붉은오름 사려니숲길
3200,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3201,0,1,0,0,0,0,0,0,0,붉은오름 사려니숲길
3202,0,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3203,1,1,0,1,1,1,0,0,0,붉은오름 사려니숲길
3204,1,1,0,0,0,0,0,1,0,붉은오름 사려니숲길
3205,1,1,0,0,1,1,0,0,0,붉은오름 사려니숲길
3206,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3207,1,1,0,0,0,0,0,0,0,붉은오름 사려니숲길
3208,0,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3209,1,1,0,0,0,1,0,1,0,붉은오름 사려니숲길
3210,1,0,0,0,0,1,0,1,0,붉은오름 사려니숲길
3211,0,1,0,0,1,1,0,0,0,붉은오름 사려니숲길
3212,0,1,0,0,1,1,0,0,0,붉은오름 사려니숲길
3213,0,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3214,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3215,1,1,0,0,0,0,0,0,0,붉은오름 사려니숲길
3216,1,0,0,0,1,1,0,0,0,붉은오름 사려니숲길
3217,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3218,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3219,1,1,0,0,0,1,0,1,0,붉은오름 사려니숲길
3220,0,0,0,0,0,0,0,0,0,붉은오름 사려니숲길
3221,0,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3222,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3223,0,0,0,0,0,0,0,0,0,붉은오름 사려니숲길
3224,1,0,0,0,0,1,0,0,0,붉은오름 사려니숲길
3225,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3226,1,1,0,0,1,1,1,0,0,붉은오름 사려니숲길
3227,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3228,1,1,0,0,0,1,0,0,0,붉은오름 사려니숲길
3229,1,1,0,0,0,1,0,1,0,붉은오름 사려니숲길
3230,1,0,1,0,0,1,0,0,0,붉은오름 사려니숲길
3231,1,1,0,0,0,0,0,0,0,붉은오름 사려니숲길
3232,0,1,0,0,0,1,0,0,1,삼청동길
3233,0,0,0,0,0,0,0,1,0,삼청동길
3234,0,1,0,1,0,0,0,0,0,삼청동길
3235,0,0,0,1,0,0,0,1,0,삼청동길
3236,1,1,0,0,0,0,0,0,0,삼청동길
3237,0,0,0,1,0,0,0,1,0,삼청동길
3238,1,1,0,0,0,0,0,0,0,삼청동길
3239,0,1,0,0,0,0,0,0,0,삼청동길
3240,1,1,0,0,0,1,0,0,0,삼청동길
3241,0,1,0,0,0,1,0,0,0,삼청동길
3242,1,0,1,0,0,0,0,0,0,삼청동길
3243,0,1,0,0,0,0,1,0,0,삼청동길
3244,0,1,0,0,0,1,0,0,0,삼청동길
3245,1,0,0,0,0,1,0,0,0,삼청동길
3246,0,1,0,0,0,1,0,0,0,삼청동길
3247,0,0,0,0,0,1,0,0,0,삼청동길
3248,0,0,0,0,0,1,0,0,0,삼청동길
3249,0,1,0,0,0,0,0,0,0,삼청동길
3250,0,1,0,0,0,1,0,0,0,삼청동길
3251,0,0,0,0,0,0,1,0,0,삼청동길
3252,0,0,0,0,0,0,1,0,0,삼청동길
3253,0,1,0,1,0,0,0,0,0,삼청동길
3254,1,0,0,0,0,0,0,0,0,삼청동길
3255,0,0,0,1,0,0,0,0,0,삼청동길
3256,1,0,0,0,0,0,0,1,0,삼청동길
3257,0,1,0,0,0,1,0,0,0,삼청동길
3258,0,1,0,0,0,0,0,1,0,삼청동길
3259,1,0,0,1,0,0,0,0,1,삼청동길
3260,1,0,0,1,0,1,0,0,0,삼청동길
3261,0,0,0,0,0,0,0,0,0,삼청동길
3262,0,0,0,0,1,0,0,1,0,삼청동길
3263,0,1,0,0,0,0,1,0,0,삼청동길
3264,1,0,0,0,0,1,0,0,0,삼청동길
3265,1,0,0,0,0,0,0,0,0,삼청동길
3266,1,0,0,0,0,1,0,0,0,삼청동길
3267,1,0,0,0,0,1,0,1,0,삼청동길
3268,1,0,0,1,0,0,0,1,0,삼청동길
3269,1,1,0,0,0,0,0,0,0,삼청동길
3270,0,0,1,0,0,0,0,0,0,삼청동길
3271,1,0,0,1,0,0,0,1,0,삼청동길
3272,0,1,0,0,0,0,0,0,0,삼청동길
3273,0,0,0,1,0,1,1,0,0,삼청동길
3274,0,1,0,1,0,0,0,0,0,삼청동길
3275,0,1,0,0,0,1,0,0,0,삼청동길
3276,0,0,0,0,0,1,0,0,0,삼청동길
3277,0,1,0,0,0,1,0,1,0,삼청동길
3278,0,1,0,0,0,0,0,0,0,삼청동길
3279,1,0,0,0,1,0,0,0,1,삼청동길
3280,1,1,0,0,0,1,0,1,0,삼청동길
3281,0,1,0,0,0,1,0,1,1,삼청동길
3282,1,1,0,0,0,0,0,0,0,삼청동길
3283,1,1,0,1,0,0,0,0,0,삼청동길
3284,1,1,1,0,0,0,0,0,0,삼청동길
3285,0,1,0,0,0,0,0,0,0,삼청동길
3286,0,1,0,0,0,1,0,1,0,삼청동길
3287,0,0,0,0,0,0,0,1,0,삼청동길
3288,0,0,0,1,0,0,0,0,0,삼청동길
3289,1,1,0,0,1,0,0,0,0,새연교
3290,1,1,0,1,1,1,1,0,0,새연교
3291,1,1,0,0,0,1,0,0,0,새연교
3292,1,1,0,0,0,1,0,1,0,새연교
3293,0,0,0,0,0,0,0,0,0,새연교
3294,1,1,1,0,0,1,0,0,0,새연교
3295,1,0,0,0,0,1,0,0,0,새연교
3296,1,1,0,0,0,1,0,1,0,새연교
3297,1,1,1,1,0,1,1,1,0,새연교
3298,1,0,1,0,0,1,0,0,0,새연교
3299,1,1,0,0,0,1,0,0,0,새연교
3300,1,1,0,0,1,1,0,0,0,새연교
3301,1,1,0,1,1,1,0,0,0,새연교
3302,1,1,0,0,0,1,0,0,0,새연교
3303,0,1,0,0,1,1,0,0,0,새연교
3304,1,1,0,0,1,0,0,0,1,새연교
3305,1,1,0,0,0,1,0,1,0,새연교
3306,1,1,0,0,0,0,0,0,0,새연교
3307,1,1,0,1,0,0,1,0,0,새연교
3308,0,1,0,0,0,1,0,0,0,새연교
3309,1,1,0,0,0,1,0,1,0,새연교
3310,0,1,0,0,1,1,0,0,0,새연교
3311,1,1,0,0,0,1,0,0,0,새연교
3312,1,1,0,0,0,1,0,0,0,새연교
3313,0,1,0,0,0,1,0,0,0,새연교
3314,1,0,1,0,0,1,0,0,0,새연교
3315,1,1,0,1,0,1,0,0,0,새연교
3316,1,1,1,1,1,1,1,0,0,새연교
3317,1,1,0,0,0,1,0,0,0,새연교
3318,1,1,0,0,0,1,0,0,0,새연교
3319,1,1,0,0,1,0,0,0,0,새연교
3320,1,1,0,0,0,1,0,0,0,새연교
3321,1,1,0,1,0,1,1,0,0,새연교
3322,1,1,0,0,0,0,0,0,0,새연교
3323,1,1,0,0,1,0,0,0,0,새연교
3324,1,1,0,0,0,1,0,0,0,새연교
3325,1,1,0,0,1,0,0,0,0,새연교
3326,1,1,0,0,1,1,1,0,0,새연교
3327,0,0,0,0,0,1,0,1,0,새연교
3328,1,0,0,1,0,1,0,0,0,새연교
3329,0,1,0,0,1,0,0,0,0,새연교
3330,1,0,0,0,0,1,0,0,0,새연교
3331,1,1,0,0,0,1,0,0,0,새연교
3332,1,1,0,0,0,1,0,0,0,새연교
3333,1,1,0,0,0,1,0,0,0,새연교
3334,1,1,0,0,0,1,0,0,0,새연교
3335,1,1,0,0,0,1,0,0,0,새연교
3336,1,0,0,0,1,1,0,0,0,새연교
3337,1,1,0,0,1,0,1,0,0,새연교
3338,1,1,0,0,0,1,0,0,0,새연교
3339,1,1,0,0,0,1,0,0,0,새연교
3340,1,1,0,0,0,1,0,0,0,새연교
3341,1,1,0,0,0,1,0,0,0,새연교
3342,1,1,0,1,0,1,0,0,0,새연교
3343,1,0,0,0,0,1,0,1,0,새연교
3344,1,1,0,0,0,1,0,0,0,새연교
3345,1,0,0,0,0,1,0,0,0,새연교
3346,0,0,0,0,0,0,0,0,0,새연교
3347,1,1,0,0,0,1,1,1,0,새연교
3348,1,1,0,0,0,1,1,0,0,새연교
3349,1,1,0,0,0,1,0,1,0,새연교
3350,1,1,0,0,0,1,0,1,0,새연교
3351,1,0,0,0,0,1,0,0,0,새연교
3352,1,1,0,0,1,1,0,1,0,새연교
3353,1,0,0,0,0,1,0,0,0,새연교
3354,1,0,0,0,0,1,0,0,0,새연교
3355,1,0,0,0,0,1,0,0,0,새연교
3356,1,0,0,0,0,1,0,0,0,새연교
3357,1,1,0,0,0,1,0,0,0,새연교
3358,1,0,0,0,1,1,0,0,0,새연교
3359,1,0,0,0,0,1,0,0,1,새연교
3360,1,0,0,0,0,1,0,0,0,새연교
3361,1,1,0,0,0,1,0,0,0,새연교
3362,1,1,0,0,0,1,0,0,0,새연교
3363,0,0,1,0,0,0,0,0,0,새연교
3364,1,0,0,0,0,1,0,0,0,새연교
3365,0,1,0,0,0,0,0,0,0,새연교
3366,1,1,0,0,0,1,0,0,0,새연교
3367,1,0,0,0,0,1,0,1,0,새연교
3368,1,0,0,1,1,0,0,0,0,새연교
3369,1,1,0,0,0,1,0,0,0,새연교
3370,1,1,0,0,0,0,0,0,0,새연교
3371,0,0,0,0,0,0,0,0,0,새연교
3372,1,0,0,0,0,1,0,0,0,새연교
3373,1,0,0,0,0,1,0,0,0,새연교
3374,1,0,0,0,0,0,0,0,0,새연교
3375,0,1,0,0,0,1,0,0,0,새연교
3376,0,0,0,0,0,1,0,0,0,새연교
3377,1,1,0,0,0,1,0,0,0,새연교
3378,1,0,0,0,0,1,0,0,0,새연교
3379,1,0,0,0,0,1,0,1,0,새연교
3380,1,0,0,0,0,1,0,0,0,새연교
3381,1,0,0,0,0,0,0,0,0,새연교
3382,1,0,0,0,0,1,0,0,0,새연교
3383,1,0,0,0,0,1,0,0,0,새연교
3384,1,1,0,0,1,0,1,0,0,새연교
3385,1,1,0,0,0,1,0,0,0,새연교
3386,1,1,0,0,0,1,0,0,0,새연교
3387,1,1,1,0,1,1,0,0,0,새연교
3388,1,1,0,0,0,1,0,0,0,새연교
3389,1,0,0,0,1,0,0,1,0,새연교
3390,1,1,0,0,1,1,0,1,0,새연교
3391,1,1,0,0,1,1,1,0,0,새연교
3392,1,0,0,0,1,0,0,0,0,새연교
3393,1,1,0,0,0,0,0,0,0,새연교
3394,1,1,1,0,0,0,1,0,0,새연교
3395,1,1,0,0,0,0,0,1,0,새연교
3396,1,0,1,0,0,1,0,0,0,새연교
3397,1,1,0,0,0,1,0,0,0,새연교
3398,1,1,0,0,1,1,0,0,0,새연교
3399,1,1,0,0,0,0,0,1,0,새연교
3400,1,0,0,0,0,1,0,0,0,새연교
3401,1,1,0,0,1,1,0,0,0,새연교
3402,1,1,0,1,1,1,1,0,0,새연교
3403,0,1,0,0,0,1,0,0,0,새연교
3404,1,1,0,0,0,0,0,0,0,새연교
3405,1,1,0,1,0,1,0,0,0,새연교
3406,1,1,0,0,1,0,0,0,0,새연교
3407,0,1,0,0,1,1,0,1,0,새연교
3408,1,0,0,0,0,1,0,0,0,새연교
3409,0,0,0,0,0,0,0,0,1,새연교
3410,1,0,0,0,0,1,0,0,0,새연교
3411,1,0,0,0,0,1,0,0,0,새연교
3412,1,1,0,0,1,1,0,1,0,새연교
3413,1,1,0,0,0,1,0,0,0,새연교
3414,1,1,0,0,0,1,0,0,0,새연교
3415,1,1,0,0,1,1,0,1,0,새연교
3416,1,0,0,0,0,1,0,0,0,새연교
3417,1,1,0,1,1,1,0,0,0,새연교
3418,1,0,0,1,0,0,0,0,0,새연교
3419,1,0,0,0,0,1,0,0,1,새연교
3420,1,1,0,0,0,0,0,1,0,새연교
3421,1,0,0,0,0,1,0,0,0,새연교
3422,1,1,0,0,0,1,0,0,0,새연교
3423,1,1,0,0,1,1,0,1,0,새연교
3424,1,0,0,0,0,1,0,0,0,새연교
3425,1,1,0,0,0,1,0,0,0,새연교
3426,1,1,0,0,0,1,0,0,0,새연교
3427,1,0,0,0,0,1,0,0,1,새연교
3428,1,1,1,0,0,1,0,0,0,새연교
3429,1,1,0,1,0,1,0,0,0,새연교
3430,1,0,0,0,0,0,0,1,0,새연교
3431,1,1,0,0,1,1,0,0,0,새연교
3432,1,1,0,0,0,1,0,0,0,새연교
3433,1,1,0,0,1,1,1,1,0,새연교
3434,1,1,1,0,0,1,1,0,0,새연교
3435,1,0,0,0,1,1,0,0,0,새연교
3436,1,1,0,0,1,1,0,0,0,새연교
3437,1,1,0,0,0,1,0,0,0,새연교
3438,1,1,0,0,1,1,0,0,0,새연교
3439,1,1,0,0,0,1,0,0,0,새연교
3440,1,0,0,0,0,1,0,0,0,새연교
3441,1,1,0,0,1,1,0,0,0,새연교
3442,1,1,0,0,0,1,0,0,0,새연교
3443,1,1,0,0,1,1,0,0,0,새연교
3444,1,1,0,0,1,1,0,1,0,새연교
3445,1,1,1,0,0,1,0,0,0,새연교
3446,1,0,0,0,0,1,0,0,0,새연교
3447,1,1,0,0,0,0,0,0,0,새연교
3448,1,1,0,0,0,1,0,0,0,새연교
3449,1,1,0,0,0,1,0,1,0,새연교
3450,1,1,1,0,0,1,0,0,0,새연교
3451,1,1,0,0,0,1,0,0,0,새연교
3452,1,1,0,0,0,1,0,0,0,새연교
3453,1,0,0,0,0,1,0,1,0,새연교
3454,1,1,0,0,0,1,0,1,0,새연교
3455,1,0,0,0,0,1,0,0,0,새연교
3456,1,0,0,0,0,1,0,1,0,새연교
3457,1,1,0,1,1,1,0,1,0,새연교
