index,id,avg,nature,culture,traffic,sleep,food,shopping,inform,conv,kind,active,cost,busy,re,city
4763,2331011104A_346595,4,3,3,4,4.0,4,4,4,4,4,3,3,3,4,경기도 김포시
1012,11150541711_87318,4,4,3,4,4.0,4,3,3,3,3,3,3,3,3,경기도 김포시
4831,23310390131_269065,4,5,4,3,4.0,5,4,4,4,4,4,4,4,4,경기도 김포시
4247,2305065234A_326054,4,4,3,3,4.0,4,3,3,4,5,3,4,4,4,경기도 김포시
4245,2305065174A_270582,4,4,3,3,4.0,4,5,4,3,5,3,4,4,4,경기도 김포시
4807,2331031029A_345641,4,4,3,5,4.0,3,3,3,3,3,5,3,4,4,경기도 김포시
4238,23050651061_296361,4,4,3,3,4.0,3,3,4,4,4,3,4,4,3,경기도 김포시
4788,2331031008A_174506,4,5,5,4,4.0,4,3,4,5,4,3,4,4,4,경기도 김포시
4815,23310330141_152409,5,5,4,5,5.0,5,4,4,4,5,4,4,5,4,경기도 김포시
1629,11230580551_57639,3,4,3,3,3.0,4,3,3,4,3,3,3,3,3,경기도 김포시
4786,2331031008A_154195,4,5,5,4,4.0,4,4,5,4,3,3,3,4,4,경기도 김포시
4818,23310340101_183472,4,4,3,4,4.0,5,3,4,4,5,3,4,4,4,경기도 김포시
4824,23310370171_240064,3,3,3,4,3.0,4,4,4,4,4,3,4,3,4,경기도 김포시
4826,23310370171_240078,3,3,3,4,3.0,5,3,3,4,4,3,4,4,3,경기도 김포시
4828,23310390131_269024,4,3,3,4,4.0,4,4,4,4,5,4,4,4,4,경기도 김포시
631,11100530771_261672,4,5,3,4,4.0,4,3,3,4,4,3,4,4,4,경기도 김포시
1152,11160741051_176757,4,4,4,4,5.0,4,4,3,4,4,3,4,3,4,경기도 김포시
1251,11170711131_205802,4,4,5,4,4.0,4,3,4,5,4,3,3,5,4,경기도 김포시
986,1114076044A_234770,4,3,3,4,4.0,4,3,4,4,3,3,4,4,5,경기도 김포시
4737,2308078054A_239946,4,3,3,4,4.0,5,3,3,5,3,4,4,5,4,경기도 김포시
1200,11170611171_291642,4,4,4,5,4.0,4,3,4,4,5,3,4,4,4,경기도 김포시
4304,23060520161_154267,5,5,3,5,5.0,5,4,5,5,4,3,4,4,4,경기도 김포시
4184,2305060036A_8242,4,5,3,4,4.0,4,3,4,4,4,3,3,4,4,경기도 김포시
979,1114074073A_260862,4,5,5,4,4.0,4,4,4,5,4,5,4,4,4,경기도 김포시
3225,22020690301_208833,4,4,5,4,4.0,4,4,4,4,4,3,4,4,4,경기도 김포시
1124,11160701031_29216,4,4,3,4,4.0,4,3,4,4,5,3,3,4,4,경기도 김포시
8558,31050610061_191022,4,5,3,4,4.0,4,3,5,5,5,3,4,4,4,경기도 김포시
20954,3202055019A_309073,3,4,4,4,3.0,3,3,3,4,3,3,3,3,3,경기도 김포시
8556,31050600191_159924,4,3,3,4,4.0,3,3,3,3,3,3,4,4,5,경기도 김포시
1053,1115066143A_176574,4,5,3,5,4.0,5,3,5,5,5,3,4,4,4,경기도 김포시
14945,3810057024A_343482,4,4,5,4,3.0,3,4,4,3,4,3,3,3,4,경기도 김포시
16521,22020690301_208833,4,4,5,4,4.0,4,4,4,4,4,3,4,4,4,경기도 김포시
4296,2305074122A_210841,4,4,4,4,4.0,4,3,3,4,4,3,3,4,4,경기도 김포시
4498,2307058005A_298113,4,3,3,5,4.0,4,3,3,4,3,3,4,5,3,경기도 김포시
981,11140750281_262329,4,5,3,4,4.0,4,5,4,3,3,5,5,4,4,경기도 김포시
6080,2502067142A_329784,4,4,3,2,4.0,3,3,3,4,3,3,2,3,4,경기도 화성시
10075,3202063122A_74363,4,4,3,4,4.0,4,3,3,3,4,3,4,3,4,경기도 화성시
3913,2302063015A_241397,5,5,3,4,5.0,4,3,4,4,3,3,3,4,4,경기도 화성시
17989,31014601821_159275,5,4,5,4,5.0,5,4,4,5,4,4,4,4,4,경기도 화성시
4709,2308074137A_94516,4,4,5,4,4.0,5,4,3,5,4,4,4,5,4,경기도 화성시
17995,3101462098A_219161,4,4,3,4,4.0,4,3,3,3,3,3,4,3,4,경기도 화성시
9406,3119253081A_100105,4,4,4,5,4.0,4,4,4,4,4,4,5,4,4,경기도 화성시
8161,3101462098A_219161,4,4,3,4,4.0,4,3,3,3,3,3,4,3,4,경기도 화성시
3914,23020630401_268367,5,5,3,4,5.0,5,3,4,4,3,3,3,5,4,경기도 화성시
9456,3119259079A_16538,4,4,4,5,4.0,4,4,4,4,4,3,4,4,4,경기도 화성시
9147,3114054089A_331528,4,5,4,5,4.0,4,3,3,5,4,3,4,5,4,경기도 화성시
1201,11170611171_291643,4,5,4,4,4.0,4,3,4,4,5,3,4,4,4,경기도 화성시
10109,32020680891_164739,3,4,3,3,3.0,4,3,4,4,3,3,3,3,3,경기도 화성시
10074,3202063077A_46358,3,4,3,3,3.0,4,3,3,4,3,3,3,3,3,경기도 화성시
9308,3117053033A_248206,4,4,3,4,4.0,5,3,4,4,4,3,5,4,4,경기도 화성시
7995,3101162081A_156269,3,4,3,3,3.0,3,3,3,4,4,3,3,4,3,경기도 화성시
17981,3101459112A_129483,4,4,3,5,5.0,3,3,3,3,3,3,3,3,4,경기도 화성시
11703,3405051091A_337564,3,3,3,1,3.0,3,3,4,4,3,3,3,3,3,경기도 화성시
9514,3119356059A_16563,3,3,4,5,3.0,5,3,3,3,4,4,3,4,3,경기도 화성시
17984,31014592081_129560,4,5,3,5,5.0,3,3,3,3,3,3,3,3,4,경기도 화성시
8862,31092720271_332467,4,4,3,5,4.0,5,3,4,4,4,3,4,4,4,경기도 화성시
8284,3102371092A_219479,4,4,3,4,4.0,5,3,4,5,4,4,3,4,4,경기도 화성시
8023,31012531891_271294,5,5,3,4,5.0,4,3,4,4,5,4,4,4,5,경기도 화성시
9310,3117053173A_277764,4,5,3,5,4.0,4,3,5,4,5,4,4,4,4,경기도 화성시
11594,3404040048A_337424,5,5,4,5,5.0,5,5,5,4,4,5,5,4,5,경기도 화성시
9155,3114055092A_16023,4,4,3,3,4.0,5,3,3,4,4,3,3,4,4,경기도 화성시
8501,3104263073A_190932,4,4,4,5,4.0,4,5,4,4,4,3,5,2,3,경기도 화성시
17985,3101459254A_159223,5,4,4,4,4.0,4,3,3,4,3,4,4,3,4,경기도 화성시
1883,1124078029A_206486,4,5,5,5,5.0,5,3,5,5,5,3,5,4,5,경기도 화성시
8830,31091741521_15409,3,4,3,4,2.0,3,3,3,4,4,3,2,4,2,경기도 화성시
4767,2331011121A_143579,4,4,4,4,4.0,4,3,4,4,3,3,3,4,3,경기도 화성시
13163,36030510241_310259,4,4,3,4,4.0,3,3,4,4,4,3,3,3,4,경기도 화성시
18897,34040350331_136836,5,5,3,4,5.0,4,5,4,4,5,5,3,4,4,경기도 화성시
4293,2305074122A_210822,4,4,4,3,4.0,4,3,4,3,4,3,3,3,4,경기도 화성시
8428,3104161040A_219747,4,4,3,4,4.0,5,4,4,5,5,3,4,5,4,경기도 화성시
8809,31091570191_217556,4,5,3,4,4.0,4,3,4,4,4,3,3,4,4,경기도 화성시
9898,32010340021_74003,4,3,3,4,4.0,4,3,3,4,4,3,3,3,4,경기도 화성시
21846,34040350331_136836,5,5,3,4,5.0,4,5,4,4,5,5,3,4,4,경기도 화성시
8875,31092740391_303771,4,4,3,5,4.0,4,4,5,4,5,3,5,4,4,경기도 화성시
7983,31011611501_215812,4,4,3,4,4.0,4,3,5,4,5,3,4,5,4,경기도 화성시
8415,3104160008A_190817,4,4,5,4,4.0,5,4,4,5,4,5,5,5,4,경기도 화성시
1439,1121058131A_144141,4,4,3,4,4.0,5,3,4,4,5,3,4,4,3,경기도 화성시
9296,3117051059A_218627,4,4,4,5,4.0,4,4,3,4,5,3,5,4,4,경기도 화성시
1234,11170690371_116469,4,4,3,4,4.0,3,3,3,3,3,3,3,4,4,경기도 화성시
888,11130621571_262121,4,5,3,5,4.0,4,3,4,4,4,4,4,3,4,경기도 화성시
7980,31011611501_215785,4,4,3,5,4.0,4,4,4,5,4,5,5,3,4,경기도 화성시
10038,32020562441_250651,4,5,4,4,5.0,4,3,4,4,3,3,3,3,4,경기도 화성시
9295,3117051059A_218613,4,4,3,3,4.0,4,3,4,4,5,3,4,4,4,경기도 화성시
8018,3101163094A_213573,3,5,3,4,3.0,4,3,4,4,4,3,4,5,4,경기도 화성시
4299,2305074176A_241737,4,4,3,3,4.0,4,3,4,4,4,3,3,3,4,경기도 화성시
8014,3101163094A_213513,4,4,5,4,4.0,5,5,5,5,5,4,4,4,4,경기도 화성시
8114,3101356308A_219137,4,5,3,4,5.0,3,3,3,3,3,3,3,3,4,경기도 화성시
8829,31091741521_15360,3,5,3,3,3.0,4,3,3,4,4,3,3,4,3,경기도 화성시
8011,3101163094A_213508,4,4,3,4,4.0,4,4,5,4,4,3,3,4,4,경기도 화성시
1661,11230641301_144737,4,4,3,3,4.0,4,3,4,4,4,3,3,3,3,경기도 화성시
8100,3101355098A_187623,4,4,3,3,3.0,4,3,4,4,4,4,4,4,4,경기도 화성시
8898,3109278155A_187838,4,4,3,4,4.0,5,4,4,5,4,3,4,3,4,경기도 화성시
8010,3101163094A_213507,4,4,3,4,4.0,5,5,5,5,5,3,4,5,4,경기도 화성시
8111,3101356308A_219080,4,5,4,3,4.0,4,4,3,4,3,3,4,4,4,경기도 화성시
724,11110660911_235920,5,4,3,4,3.0,3,3,4,4,4,3,3,4,4,경기도 화성시
4647,23080640181_63371,4,4,4,4,4.0,4,3,3,4,5,3,4,4,4,경기도 화성시
11241,3401159222A_48752,5,5,3,4,5.0,5,3,4,4,4,3,4,4,3,경기도 화성시
9144,31140530231_174524,3,3,3,4,4.0,2,3,3,3,3,3,2,4,2,경기도 화성시
1254,11170712321_235001,4,4,5,5,4.0,4,5,5,4,4,5,4,4,4,경기도 화성시
4159,23050581111_122634,4,5,3,4,4.0,4,3,3,3,4,3,3,3,4,경기도 화성시
9236,31160521541_188718,5,5,5,5,5.0,5,5,5,5,5,3,3,5,4,경기도 화성시
3999,2304053113A_94190,4,5,3,2,4.0,4,3,3,2,4,3,3,2,4,경기도 화성시
4191,2305060097A_38940,4,4,3,4,4.0,4,3,4,3,3,3,3,4,4,경기도 화성시
4193,2305061043A_65148,4,5,3,3,4.0,4,3,4,3,4,3,3,3,4,경기도 화성시
8070,3101264024A_13759,4,4,4,4,4.0,4,3,4,4,4,3,4,4,4,경기도 화성시
27,11010720441_174903,4,4,3,5,5.0,4,3,3,4,5,3,4,4,4,경기도 화성시
8539,31050520751_14616,5,4,3,4,5.0,4,3,4,5,3,3,4,4,4,경기도 화성시
1732,1123075049A_3193,5,5,4,3,5.0,4,3,3,4,4,4,4,3,4,경기도 화성시
10283,32390110551_18639,4,5,5,5,4.0,5,3,5,5,4,3,4,4,4,경기도 화성시
8130,3101457005A_13881,4,4,3,4,4.0,4,3,3,4,4,3,3,3,4,경기도 화성시
9318,31170551831_305450,5,5,3,5,5.0,4,5,5,5,5,4,5,4,3,경기도 화성시
16954,2331011121A_143579,4,4,4,4,4.0,4,3,4,4,3,3,3,4,3,경기도 화성시
20395,2331011121A_143579,4,4,4,4,4.0,4,3,4,4,3,3,3,4,3,경기도 화성시
8527,3104265071A_248952,4,5,4,4,4.0,5,4,4,4,4,4,4,4,4,경기도 화성시
3948,23030660711_327078,4,5,3,4,4.0,4,3,3,4,3,3,3,5,4,경기도 화성시
8152,3101460032A_190078,4,4,4,3,3.0,3,3,3,4,4,4,3,3,4,경기도 화성시
8659,3105080231A_99547,5,5,3,4,5.0,4,4,4,4,4,3,4,5,5,경기도 화성시
9448,3119258171A_332852,4,4,5,4,4.0,4,4,5,4,4,3,3,4,4,경기도 화성시
9623,31220113101_16913,3,4,3,5,3.0,5,4,4,5,4,4,5,4,3,경기도 화성시
18456,3202063122A_74363,4,4,3,4,4.0,4,3,3,3,4,3,4,3,4,경기도 화성시
9261,3116057111A_71075,4,5,5,5,4.0,5,3,5,5,5,5,5,4,4,경기도 화성시
18487,32370111041_249715,4,4,3,4,4.0,4,3,4,4,4,3,4,4,4,경기도 화성시
1114,1116064Q10A_205130,4,4,3,5,4.0,4,4,4,4,5,4,4,4,4,경기도 화성시
4144,23050570111_38861,4,5,3,3,4.0,4,3,4,3,3,3,3,4,4,경기도 화성시
1119,1116069098A_291406,4,4,3,3,4.0,4,3,3,3,4,3,4,2,4,경기도 화성시
8145,31014592081_129560,4,5,3,5,5.0,3,3,3,3,3,3,3,3,4,경기도 화성시
8205,31021650041_276157,5,3,3,4,5.0,4,3,3,3,4,3,4,4,4,경기도 화성시
21109,34040350331_136836,5,5,3,4,5.0,4,5,4,4,5,5,3,4,4,경기도 화성시
11560,34040350331_136836,5,5,3,4,5.0,4,5,4,4,5,5,3,4,4,경기도 화성시
9769,3125011126A_161490,4,5,3,4,4.0,5,4,3,3,4,3,3,4,4,경기도 화성시
4178,23050600341_182650,4,5,4,4,4.0,4,3,4,4,4,3,3,3,4,경기도 화성시
8147,3101459254A_159223,5,4,4,4,4.0,4,3,3,4,3,4,4,3,4,경기도 화성시
8044,3101256010A_274481,4,4,3,4,4.0,5,3,5,5,5,3,4,4,4,경기도 화성시
9328,3118053038A_305600,4,5,3,5,4.0,4,4,4,5,4,3,5,4,4,경기도 화성시
1483,11210680661_233490,4,3,4,4,4.0,4,4,4,5,4,4,3,4,4,경기도 화성시
16677,23010620731_121654,5,5,3,4,4.0,4,5,4,4,3,3,3,4,5,경기도 화성시
8155,31014601821_159275,5,4,5,4,5.0,5,4,4,5,4,4,4,4,4,경기도 화성시
9280,3116061088A_188785,5,5,5,5,5.0,5,3,5,5,5,5,5,5,4,경기도 화성시
15467,3901064Q01A_172798,3,3,3,3,3.0,3,3,3,3,3,3,3,3,3,경기도 화성시
17945,3101264024A_13759,4,4,4,4,4.0,4,3,4,4,4,3,4,4,4,경기도 화성시
8032,31012551791_301843,4,4,4,4,4.0,4,4,5,4,4,3,3,4,4,경기도 화성시
9360,31191111351_128222,4,5,4,5,4.0,4,5,4,5,4,4,5,4,4,경기도 화성시
8118,3101371024A_249199,4,5,3,4,4.0,5,4,4,4,4,3,3,4,4,경기도 화성시
4235,23050651061_296331,4,5,3,4,4.0,4,3,3,3,4,3,3,4,4,경기도 화성시
9128,3113057017A_247134,4,5,4,5,5.0,4,5,4,5,4,5,5,4,4,경기도 화성시
8519,3104264113A_219911,4,4,3,4,4.0,5,3,3,3,4,3,4,4,4,경기도 화성시
632,11100530771_261679,5,5,4,3,3.0,4,4,4,5,4,3,4,4,4,경기도 화성시
538,1109062077A_235721,4,5,4,5,4.0,5,4,5,5,4,5,5,4,4,경기도 화성시
18315,3119131143A_100080,4,4,5,4,4.0,4,4,5,4,4,4,4,4,4,경기도 화성시
1355,11190720441_205956,4,4,4,4,4.0,4,5,4,4,5,3,4,5,4,경기도 화성시
4013,2304059011A_7841,4,4,3,2,4.0,3,3,4,4,4,3,2,3,4,경기도 화성시
1776,1123079110A_174501,4,5,4,4,5.0,4,3,4,4,4,4,3,4,4,경기도 화성시
4232,2305065015A_211641,4,5,4,4,4.0,4,3,4,4,4,3,3,4,4,경기도 화성시
4223,2305064053A_153001,4,5,3,4,4.0,4,3,4,3,4,3,3,4,4,경기도 화성시
22142,34040350331_136836,5,5,3,4,5.0,4,5,4,4,5,5,3,4,4,경기도 화성시
4006,2304055009A_181658,4,5,3,3,4.0,4,3,3,5,4,3,3,4,4,경기도 화성시
13826,3701258048A_200005,4,5,4,4,4.0,3,3,3,4,4,3,4,4,4,경기도 화성시
4216,23050630801_270545,4,4,3,4,4.0,4,3,3,3,4,3,3,5,4,경기도 화성시
19405,36030510241_310259,4,4,3,4,4.0,3,3,4,4,4,3,3,3,4,경기도 화성시
3871,23010620731_121654,5,5,3,4,4.0,4,5,4,4,3,3,3,4,5,경기도 화성시
8034,31012551791_301846,4,5,3,4,4.0,5,4,4,4,4,3,4,4,4,경기도 화성시
1092,1116054038A_87487,4,4,4,4,4.0,3,3,3,4,4,4,4,3,4,경기도 화성시
1810,11240581021_177720,4,4,3,4,4.0,4,3,3,3,3,3,4,4,4,경기도 광주시
7937,3101156081A_67821,4,4,4,4,4.0,4,3,3,3,4,3,3,3,3,경기도 광주시
4455,2307055012A_181880,4,5,3,5,4.0,4,3,3,4,3,3,3,3,3,경기도 광주시
4660,23080690861_123384,5,5,4,3,5.0,4,3,4,4,4,5,4,4,4,경기도 광주시
9412,3119253221A_128375,4,4,3,4,4.0,4,3,4,4,4,3,4,4,4,경기도 광주시
1457,11210640811_88033,4,5,3,4,4.0,4,3,4,5,5,3,4,4,4,경기도 광주시
458,1108066099A_30103,4,4,4,5,4.0,4,5,4,4,5,4,4,3,4,경기도 광주시
1723,1123074054A_292418,3,4,3,3,3.0,3,3,3,4,3,3,3,3,2,경기도 광주시
9363,31191111351_128248,5,4,4,4,5.0,4,3,4,4,4,3,4,4,4,경기도 광주시
3987,2303077128A_7700,4,5,3,4,4.0,4,3,4,5,3,3,3,5,4,경기도 광주시
9497,3119352146A_218878,4,4,3,3,4.0,4,3,4,4,3,4,3,3,3,경기도 광주시
434,11080601391_143566,5,5,5,4,5.0,4,3,4,5,5,4,4,5,5,경기도 광주시
4493,23070570771_123113,5,5,4,4,5.0,5,4,4,4,4,4,4,4,5,경기도 광주시
15600,11050610961_317094,4,5,4,4,4.0,4,3,5,4,4,3,3,4,4,경기도 광주시
4046,23050510541_94300,4,5,3,3,4.0,4,3,4,4,5,3,3,4,4,경기도 광주시
9364,31191111351_128254,4,4,4,5,4.0,4,4,4,4,4,5,4,4,4,경기도 광주시
9370,31191310981_160780,4,4,4,3,4.0,4,4,4,4,3,4,4,4,4,경기도 광주시
441,11080620191_202619,4,5,5,5,4.0,4,3,4,4,5,4,4,5,4,경기도 광주시
9362,31191111351_128246,4,4,4,5,4.0,4,4,4,4,4,5,4,4,4,경기도 광주시
1835,1124062070A_3386,5,5,3,4,5.0,4,3,3,5,5,3,4,2,5,경기도 광주시
9630,31220350341_43386,4,4,3,5,4.0,4,3,4,5,5,3,4,4,4,경기도 광주시
8452,3104251021A_345491,4,4,3,5,4.0,4,3,3,4,4,5,4,4,4,경기도 광주시
9458,3119260041A_44186,4,4,4,3,4.0,4,4,4,3,4,4,4,3,4,경기도 광주시
1950,1125071019A_263281,4,4,4,4,4.0,5,3,4,4,3,3,4,4,4,경기도 광주시
1960,11250730151_236741,5,5,3,4,5.0,4,3,3,4,4,3,4,4,4,경기도 광주시
1615,1123051059A_31587,4,5,4,4,4.0,4,3,4,4,4,3,3,4,4,경기도 광주시
1946,11250670141_119186,5,5,3,4,5.0,4,3,5,5,4,3,4,4,5,경기도 광주시
9339,3118053175A_16232,4,4,3,5,4.0,4,5,4,5,4,3,3,5,4,경기도 광주시
11540,3404012334A_135251,4,5,3,4,4.0,4,4,5,4,4,4,3,4,4,경기도 광주시
1630,1123059003A_173026,4,5,5,3,4.0,5,3,3,4,3,3,3,4,4,경기도 광주시
5458,2404065061A_91887,4,5,5,3,4.0,3,4,4,4,4,3,3,3,4,경기도 광주시
10447,33030510791_306826,3,4,3,3,3.0,3,4,3,4,4,4,2,3,3,경기도 광주시
1627,11230580551_57628,4,5,4,4,4.0,3,3,4,4,3,3,3,4,4,경기도 광주시
9872,31280320371_17216,4,5,4,5,4.0,5,4,4,5,5,5,4,4,4,경기도 광주시
1782,1123079192A_344978,3,4,4,2,3.0,4,3,4,4,4,3,3,3,3,경기도 광주시
8696,31060540561_45324,5,5,3,4,5.0,4,3,5,5,4,3,3,4,4,경기도 광주시
8526,3104265071A_248946,4,5,4,4,4.0,5,4,4,4,4,4,4,4,4,경기도 광주시
8229,31022580151_129695,4,4,3,3,4.0,4,3,3,3,3,3,3,3,4,경기도 광주시
957,1114068065A_173094,4,5,3,4,4.0,4,3,4,4,3,3,4,4,4,경기도 광주시
233,11050610961_317094,4,5,4,4,4.0,4,3,5,4,4,3,3,4,4,경기도 광주시
664,11100641531_114308,4,5,4,3,4.0,4,3,3,4,4,3,4,3,4,경기도 광주시
1593,11220631231_177581,4,5,4,5,4.0,5,4,5,5,4,5,5,4,4,경기도 광주시
8247,3102353022A_247945,3,4,3,4,3.0,3,3,4,4,4,3,3,4,3,경기도 광주시
1322,1118057135A_177047,4,5,5,4,4.0,4,3,4,4,5,3,3,4,4,경기도 광주시
18889,3404012334A_135251,4,5,3,4,4.0,4,4,5,4,4,4,3,4,4,경기도 광주시
9335,31180531391_261253,4,5,3,5,4.0,4,5,5,5,4,3,5,4,4,경기도 광주시
488,1108078029A_116991,5,5,3,5,5.0,4,3,5,4,4,3,3,4,4,경기도 광주시
8590,3105066091A_101672,4,5,5,4,4.0,4,4,5,5,4,3,4,4,4,경기도 광주시
16162,11250730151_236741,5,5,3,4,5.0,4,3,3,4,4,3,4,4,4,경기도 광주시
303,11060831101_143261,5,5,5,5,5.0,4,3,4,5,4,4,3,5,4,경기도 광주시
4317,2306054153A_8054,4,4,4,4,4.0,5,4,4,4,4,4,4,4,4,경기도 광주시
16159,11250670141_119186,5,5,3,4,5.0,4,3,5,5,4,3,4,4,5,경기도 광주시
18538,33030510791_306826,3,4,3,3,3.0,3,4,3,4,4,4,2,3,3,경기도 광주시
18428,31280320371_17216,4,5,4,5,4.0,5,4,4,5,5,5,4,4,4,경기도 광주시
1667,11230641301_144771,4,4,3,4,4.0,5,3,4,4,4,4,3,4,4,경기도 광주시
11619,3404053038A_20902,4,5,3,4,5.0,5,3,5,4,4,3,3,4,4,경기도 광주시
1654,1123063005A_114678,5,5,5,4,5.0,5,4,4,5,5,5,4,5,4,경기도 광주시
8572,3105063028A_14672,5,5,3,4,5.0,4,3,5,4,3,3,3,4,4,경기도 광주시
8748,3106067Q01A_101980,4,5,3,4,4.0,4,3,3,4,5,3,4,4,4,경기도 광주시
8211,31022510951_304843,4,4,5,4,4.0,4,5,4,4,5,4,4,4,4,경기도 광주시
4701,23080731431_242669,5,5,5,5,5.0,5,4,4,5,5,4,4,4,5,경기도 광주시
8228,31022580151_129684,4,3,3,4,4.0,4,3,3,3,3,3,4,3,4,경기도 광주시
3939,23030620731_181432,4,5,3,4,3.0,4,3,4,3,4,3,4,4,4,경기도 양주시
9026,3110454152A_249084,4,5,4,4,4.0,5,3,4,4,4,3,4,4,4,경기도 양주시
20401,23310320101_122514,4,5,5,4,5.0,4,4,5,5,5,4,4,4,4,경기도 양주시
606,11090740341_114139,4,5,4,5,4.0,5,4,5,4,5,5,4,5,4,경기도 양주시
4008,23040560161_297802,4,5,3,4,4.0,4,3,3,3,3,3,3,5,4,경기도 양주시
35,1101073123A_29469,4,5,4,3,4.0,4,3,4,3,4,3,3,3,4,경기도 양주시
1774,1123079110A_174487,4,5,3,4,4.0,4,3,5,5,5,4,4,5,4,경기도 양주시
9559,3120052015A_189222,5,5,4,4,5.0,4,3,4,4,4,3,4,4,4,경기도 양주시
1272,1118051138A_116507,4,4,5,4,4.0,4,4,4,5,4,3,4,4,4,경기도 양주시
8753,31070112391_142870,4,4,4,5,4.0,4,4,4,4,3,3,4,4,3,경기도 양주시
8335,31030580681_219588,4,4,3,4,4.0,4,3,4,4,4,4,4,4,4,경기도 양주시
437,1108062016A_318581,4,4,3,4,4.0,4,3,4,4,3,3,4,3,4,경기도 양주시
841,11120680531_30393,4,4,3,5,4.0,4,3,4,4,4,3,3,4,4,경기도 양주시
297,1106082159A_146568,4,5,4,5,4.0,4,4,5,4,4,3,5,4,4,경기도 양주시
8321,3103057068A_129856,4,4,4,4,4.0,4,3,4,4,4,3,4,4,4,경기도 양주시
300,11060822191_289576,3,5,4,4,3.0,5,4,5,5,4,3,5,5,4,경기도 양주시
429,1108059086A_261414,4,4,3,4,4.0,3,3,4,4,4,3,3,4,4,경기도 양주시
9764,31250110421_219017,4,5,3,4,4.0,4,3,3,5,5,3,5,5,4,경기도 양주시
9858,31270510271_278030,4,4,4,4,4.0,4,3,4,4,4,3,4,4,4,경기도 양주시
4392,23060710471_151914,4,4,4,3,4.0,4,4,4,4,4,4,3,3,4,경기도 양주시
8309,31030521791_158688,4,4,4,4,4.0,4,3,4,4,4,3,4,4,4,경기도 양주시
240,11050620481_289462,4,5,3,4,4.0,4,3,3,3,4,3,3,4,4,경기도 양주시
1874,1124075077A_145525,4,4,5,4,4.0,4,5,4,4,5,5,5,5,4,경기도 양주시
217,11050570381_115893,4,5,4,5,4.0,5,5,5,4,4,3,5,5,4,경기도 양주시
10308,32410110801_279469,3,3,3,3,3.0,3,3,3,3,3,3,2,3,3,경기도 양주시
377,1107062094A_58308,4,4,3,3,4.0,4,3,4,4,4,3,3,4,4,경기도 양주시
15528,1102071057A_86031,4,4,3,4,4.0,3,4,4,4,4,3,4,4,3,경기도 양주시
221,11050581341_175497,4,4,3,4,4.0,4,4,4,4,4,4,4,5,3,경기도 양주시
16725,23040560161_297802,4,5,3,4,4.0,4,3,3,3,3,3,3,5,4,경기도 양주시
4300,2306051052A_270618,4,4,4,4,4.0,4,3,4,4,4,3,4,4,4,경기도 양주시
8987,3110354085A_331134,4,4,4,5,4.0,5,3,4,4,4,3,4,4,4,경기도 양주시
1240,11170700051_144624,4,5,4,4,4.0,4,4,4,5,4,3,4,4,4,경기도 양주시
4309,23060521341_212049,4,4,5,3,4.0,4,4,4,4,4,4,4,4,3,경기도 양주시
8788,3108052057A_113224,5,5,5,4,5.0,5,4,5,5,5,4,4,4,5,경기도 양주시
1663,11230641301_144756,5,5,5,4,5.0,4,3,5,4,4,4,3,4,4,경기도 양주시
20777,31023710191_14256,5,5,4,4,4.0,5,3,3,5,4,3,3,4,5,경기도 양주시
4583,23080530901_123245,4,4,5,4,4.0,4,4,4,4,5,3,4,5,4,경기도 양주시
8843,31092591091_202548,3,4,3,3,4.0,3,3,3,4,3,3,3,3,3,경기도 양주시
46,11020670481_319972,4,4,3,4,4.0,4,3,4,3,4,3,4,3,4,경기도 양주시
18153,31092591091_202548,3,4,3,3,4.0,3,3,3,4,3,3,3,3,3,경기도 양주시
656,1110062041A_175110,5,4,4,5,5.0,4,3,3,4,4,3,3,4,4,경기도 양주시
383,11070640481_86577,3,4,4,3,3.0,3,3,4,4,4,3,3,4,3,경기도 양주시
4380,2306068007A_181748,4,4,3,4,4.0,4,4,4,5,4,4,4,4,3,경기도 양주시
1744,1123076041A_143700,4,4,5,4,4.0,4,5,5,4,4,4,4,4,4,경기도 포천시
9348,31180590031_249193,4,5,3,5,4.0,5,4,5,4,5,3,5,4,4,경기도 포천시
1573,1122055179A_114588,4,5,4,5,4.0,5,4,5,5,4,5,4,3,4,경기도 포천시
1807,11240570491_145038,5,5,3,4,4.0,3,3,3,4,5,4,4,4,5,경기도 포천시
10294,3240011027A_309254,4,3,3,3,4.0,3,3,3,3,3,3,3,3,3,경기도 포천시
20858,3110354085A_331131,4,4,4,4,4.0,5,4,4,4,4,3,4,4,4,경기도 포천시
412,11070711881_232606,4,5,4,4,4.0,5,3,4,3,4,3,3,4,4,경기도 포천시
313,11060860961_29908,4,5,4,5,4.0,5,4,5,5,5,3,5,4,4,경기도 포천시
9388,31191511681_218822,4,4,4,4,4.0,4,4,4,4,5,5,4,4,4,경기도 포천시
1665,11230641301_144766,5,5,4,4,5.0,5,3,4,3,3,4,3,4,5,경기도 포천시
1666,11230641301_144770,5,5,3,4,5.0,4,3,5,5,5,5,4,4,4,경기도 포천시
9414,31192540991_305644,4,4,3,5,4.0,4,4,4,3,4,3,5,4,4,경기도 포천시
1928,11250610121_290993,4,5,3,4,4.0,4,4,4,5,4,3,4,4,4,경기도 포천시
128,11030720271_263408,5,5,4,4,5.0,4,3,4,4,4,3,3,4,4,경기도 포천시
1533,11210792111_144960,4,5,3,4,5.0,3,3,4,4,5,3,3,4,4,경기도 포천시
